id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,last_review_ts
22147414,19577205,0,15,40.8335,-73.9468,0,215,4,2,0.11,1,0,1546387200000000000
22147426,161742462,0,2,40.80814,-73.94238,0,249,6,40,2.35,1,293,1559174400000000000
22147647,61391963,0,25,40.74933,-73.9767,0,200,30,0,0.0,91,310,1301270400000000000
22148073,5853457,1,59,40.6421,-73.99732,1,56,1,12,0.65,4,348,1559088000000000000
22148115,18587989,1,0,40.70979,-73.96631,0,120,1,0,0.0,1,0,1301270400000000000
22148416,14364462,1,3,40.70597,-73.92091,0,127,3,9,0.49,2,34,1556064000000000000
22150519,26411218,2,43,40.73491,-73.888,0,83,3,77,4.05,2,22,1562457600000000000
22150523,148237535,1,56,40.64017,-73.9105,0,290,3,4,0.39,4,364,1558915200000000000
22150956,28110419,1,50,40.68734,-73.98633,0,150,13,0,0.0,1,0,1301270400000000000
22151022,139867352,2,37,40.78021,-73.91015,1,39,1,43,2.28,2,351,1561248000000000000
22151067,161743285,2,64,40.73266,-73.85447,2,27,60,1,0.05,1,0,1513987200000000000
22151092,5853457,1,59,40.64226,-73.99706,1,56,1,12,0.65,4,333,1552262400000000000
22151598,342760,0,7,40.76703,-73.95553,0,200,6,4,0.34,1,5,1533686400000000000
22151798,45553025,3,89,40.81037,-73.91946,0,65,2,47,2.52,1,0,1543104000000000000
22152232,10018530,1,3,40.70328,-73.91429,1,50,2,2,0.1,1,0,1531958400000000000
22152376,161770518,1,23,40.64701,-73.94965,0,195,2,65,3.51,1,236,1561852800000000000
22152785,8456422,0,12,40.74009,-73.99608,0,625,2,10,0.59,1,0,1545868800000000000
22153412,14613015,0,36,40.73442,-73.98383,1,69,4,4,0.21,1,0,1545004800000000000
22153425,161784847,1,18,40.65229,-73.96551,0,125,2,31,1.67,1,24,1561766400000000000
22154118,16725099,1,0,40.71644,-73.94807,0,160,2,1,0.05,1,0,1512691200000000000
22156875,161814450,0,4,40.77806,-73.98225,0,195,3,20,1.27,1,217,1558137600000000000
22157675,1927555,1,11,40.72612,-73.9532,0,250,4,1,0.05,1,0,1513123200000000000
22157683,127267474,0,9,40.75459,-73.96706,0,125,2,5,0.26,1,0,1523145600000000000
22157982,4152479,1,0,40.70851,-73.95318,1,100,4,1,0.06,2,0,1518393600000000000
22159096,26328221,1,30,40.65413,-74.00242,0,180,2,19,0.99,2,15,1560038400000000000
22159309,16219811,0,2,40.8,-73.95056,0,175,4,3,0.18,1,0,1523145600000000000
22160718,4443213,1,0,40.71276,-73.946,1,90,2,5,0.33,1,0,1530403200000000000
22160759,93691661,0,15,40.83515,-73.94226,1,50,2,67,3.54,2,20,1560556800000000000
22160989,161592215,0,10,40.8025,-73.93775,0,200,6,32,1.73,2,251,1559347200000000000
22161352,6484703,1,0,40.7077,-73.94029,0,90,4,11,0.59,1,3,1558396800000000000
22161395,100675420,1,1,40.69129,-73.9523,1,70,1,87,4.58,1,8,1562284800000000000
22161900,26494979,1,0,40.71591,-73.94693,0,115,3,4,0.22,1,0,1558569600000000000
22161977,29343272,0,13,40.72303,-73.98965,1,75,3,18,0.96,1,0,1543104000000000000
22162572,131647128,0,4,40.77605,-73.98833,0,190,30,4,0.63,25,363,1554940800000000000
22162915,131647128,0,4,40.77483,-73.98973,0,200,30,1,0.11,25,0,1539302400000000000
22163623,126110540,1,47,40.6639,-73.88173,1,125,1,12,0.68,3,89,1561248000000000000
22164005,116881616,1,141,40.60554,-74.01044,1,33,6,29,1.53,2,32,1558915200000000000
22164073,1444513,1,8,40.6697,-73.95831,0,130,2,15,0.82,1,0,1544400000000000000
22164078,35509609,0,12,40.7478,-73.99995,0,149,4,3,0.32,1,0,1548201600000000000
22164208,274583,0,36,40.73702,-73.98824,0,195,3,2,0.11,1,0,1519257600000000000
22165461,161900946,1,30,40.63801,-74.01665,0,105,2,0,0.0,1,0,1301270400000000000
22165628,34614054,1,11,40.72348,-73.94569,2,40,2,7,0.39,5,299,1547337600000000000
22165795,161903367,1,1,40.68135,-73.94718,1,28,2,1,0.05,1,0,1514764800000000000
22165797,60365315,1,53,40.60475,-73.95987,1,45,7,0,0.0,1,0,1301270400000000000
22165957,160660639,1,45,40.67666,-74.00055,0,68,1,62,3.33,2,179,1561248000000000000
22166055,125914985,1,23,40.63439,-73.94397,0,150,6,57,3.1,2,128,1561939200000000000
22166650,161910094,1,18,40.63809,-73.96445,1,60,2,0,0.0,1,173,1301270400000000000
22166900,161915399,0,6,40.72245,-73.98337,0,260,1,86,4.59,1,259,1558656000000000000
22167066,126397762,0,2,40.82967,-73.93957,1,79,1,63,3.28,3,51,1543276800000000000
22169350,83926842,0,9,40.74649,-73.98684,0,130,4,33,1.76,1,354,1560643200000000000
22169843,161943355,0,6,40.72388,-73.98411,0,90,5,21,1.1,1,83,1560470400000000000
22172728,40478687,0,25,40.75069,-73.97973,0,250,4,1,0.05,1,0,1514764800000000000
22173085,161971187,0,41,40.86089,-73.92832,0,100,4,0,0.0,1,0,1301270400000000000
22173625,161976329,1,47,40.6714,-73.87701,0,55,3,58,3.02,1,57,1560038400000000000
22173762,123136283,2,14,40.76403,-73.90612,0,280,2,69,3.68,1,307,1561593600000000000
22173887,3297475,1,11,40.72458,-73.94122,1,43,3,3,0.16,1,0,1530921600000000000
22174455,5132258,0,2,40.82434,-73.95066,0,200,3,14,0.73,2,0,1552089600000000000
22174482,161983650,2,105,40.75236,-73.75519,1,41,2,2,0.11,1,0,1517356800000000000
22174923,23257217,1,3,40.70579,-73.9185,0,89,2,3,0.77,1,25,1559001600000000000
22175113,9104749,1,1,40.69134,-73.95551,1,50,3,15,0.8,1,0,1527638400000000000
22175249,161919000,1,53,40.58568,-73.93536,1,85,3,0,0.0,1,0,1301270400000000000
22175297,133785513,1,1,40.69414,-73.93705,1,42,1,92,4.9,4,80,1562112000000000000
22175513,3529175,1,8,40.67096,-73.95261,1,85,2,34,2.12,1,127,1561852800000000000
22175928,160326327,1,60,40.68502,-73.87547,1,45,2,31,1.63,3,0,1562371200000000000
22176026,126397762,0,2,40.83021,-73.94114,2,39,1,7,0.36,3,0,1514419200000000000
22176062,5853457,1,59,40.64061,-73.99631,1,56,1,12,0.81,4,321,1559174400000000000
22176068,161997330,0,12,40.74221,-73.99626,0,295,9,2,0.11,1,0,1514764800000000000
22176096,2413383,2,14,40.76432,-73.91885,0,110,2,7,0.37,1,0,1545264000000000000
22176542,162001851,0,16,40.73696,-74.00397,0,170,1,12,0.65,1,0,1525996800000000000
22176678,110142237,0,2,40.80487,-73.95752,0,90,3,32,1.69,1,1,1562025600000000000
22176782,77792023,1,3,40.70391,-73.92593,1,40,2,4,0.21,1,0,1515888000000000000
22176831,156684502,2,68,40.66158,-73.7705,1,50,1,341,17.82,3,25,1562544000000000000
22176896,1664473,1,21,40.6589,-73.94975,0,120,4,0,0.0,1,0,1301270400000000000
22177035,8750186,1,0,40.7207,-73.96087,1,69,7,0,0.0,1,0,1301270400000000000
22177219,162005440,2,49,40.76311,-73.89098,1,100,2,23,1.23,1,95,1559952000000000000
22177388,1834034,1,8,40.67206,-73.93446,1,25,4,7,0.37,1,174,1528070400000000000
22178073,21963202,2,131,40.7177,-73.78689,0,135,1,115,6.8,2,138,1562112000000000000
22179082,6399777,1,8,40.66863,-73.95046,0,120,3,3,0.16,1,89,1527379200000000000
22179180,129222253,3,103,40.8785,-73.86347,0,200,1,90,4.76,3,326,1561334400000000000
22180116,15640230,1,8,40.66571,-73.9338,1,35,30,5,0.28,4,292,1533859200000000000
22180263,21946213,0,2,40.82389,-73.93887,1,70,1,1,0.05,1,0,1514764800000000000
22184960,12454759,1,0,40.7091,-73.96032,1,99,1,47,2.47,1,155,1561248000000000000
22186114,16467711,1,3,40.69743,-73.92171,1,75,1,2,0.11,1,0,1514764800000000000
22186387,82402385,0,6,40.72695,-73.97974,1,150,1,133,7.19,1,14,1561852800000000000
22186486,162097203,0,13,40.71871,-73.98218,1,220,2,1,0.05,1,0,1514678400000000000
22187068,14338184,1,0,40.71311,-73.95742,0,175,2,2,0.11,1,0,1529107200000000000
22187253,4476002,0,41,40.86931,-73.91682,2,90,6,0,0.0,1,0,1301270400000000000
22187284,802971,1,0,40.71463,-73.9583,0,120,6,3,0.25,1,1,1546560000000000000
22187361,202285,0,29,40.73322,-73.99762,0,320,11,4,0.22,1,0,1546819200000000000
22187524,1661245,1,0,40.71,-73.96775,0,250,7,2,0.14,1,0,1546128000000000000
22188609,155125855,0,9,40.74874,-73.98495,1,199,1,9,0.48,3,0,1537920000000000000
22188812,67336825,1,0,40.70879,-73.94977,0,105,3,2,0.11,1,0,1513641600000000000
22189240,150355601,1,19,40.69368,-73.96244,0,110,2,2,0.11,1,0,1514246400000000000
22189602,3044091,0,7,40.76814,-73.95604,1,99,5,0,0.0,1,0,1301270400000000000
22189962,50682735,2,110,40.71162,-73.82799,0,80,2,1,0.05,1,340,1514073600000000000
22190231,119128599,2,62,40.73094,-73.90131,1,59,2,13,0.9,1,35,1547337600000000000
22190466,5751765,0,10,40.79917,-73.94183,1,200,3,0,0.0,2,0,1301270400000000000
22190887,22481311,1,0,40.70893,-73.95472,0,300,5,0,0.0,1,0,1301270400000000000
22190967,51521183,0,25,40.74763,-73.97316,1,85,9,5,0.27,1,86,1558915200000000000
22191121,6963310,1,11,40.72074,-73.94613,0,150,3,1,0.05,1,0,1514332800000000000
22191302,6317137,1,0,40.71795,-73.95096,0,180,2,1,0.16,1,0,1546387200000000000
22191313,10533750,0,2,40.81914,-73.95516,1,75,1,1,0.05,1,0,1513900800000000000
22191343,162143245,0,12,40.74587,-73.99889,0,229,3,2,0.11,1,206,1546300800000000000
22191500,162142087,2,46,40.68739,-73.80555,1,50,1,36,1.96,3,359,1561248000000000000
22191646,30424811,0,9,40.74566,-73.98126,0,248,3,2,0.11,1,0,1528934400000000000
22191760,48189371,0,36,40.73614,-73.98872,1,299,1,4,0.21,1,0,1514764800000000000
22191831,12517694,0,2,40.81244,-73.95261,1,67,2,8,0.42,1,3,1558310400000000000
22192285,162152103,0,7,40.77141,-73.94985,0,150,7,4,0.35,1,0,1556236800000000000
22192407,85854200,0,38,40.76109,-73.98261,0,200,4,75,4.36,1,59,1560988800000000000
22192417,162153544,0,25,40.75048,-73.97776,0,277,3,70,3.66,1,75,1561852800000000000
22192616,160326327,1,60,40.68529,-73.87424,0,99,2,37,2.05,3,14,1561248000000000000
22192877,22866437,0,4,40.77838,-73.97851,0,600,3,0,0.0,2,0,1301270400000000000
22193183,23793668,1,0,40.71312,-73.9517,1,80,2,4,0.28,1,0,1554768000000000000
22193650,83637,0,36,40.73804,-73.98503,0,500,28,5,0.27,1,173,1523145600000000000
22194224,114250912,1,0,40.71498,-73.94357,1,175,3,2,0.11,1,0,1514764800000000000
22194287,5726293,2,44,40.74402,-73.90946,0,150,2,3,0.16,2,0,1531180800000000000
22194314,25275947,0,25,40.74703,-73.97484,0,239,5,0,0.0,1,0,1301270400000000000
22194459,162172469,0,29,40.73233,-73.99678,0,500,5,0,0.0,1,229,1301270400000000000
22194582,8094921,1,0,40.70767,-73.943,0,320,1,78,4.16,1,312,1561766400000000000
22194993,27234334,1,24,40.68906,-73.97872,0,125,4,7,0.37,1,16,1542585600000000000
22195204,162174536,2,28,40.69687,-73.90111,1,31,18,1,0.05,1,0,1515024000000000000
22195324,4396760,1,0,40.71436,-73.93812,0,189,2,21,1.14,1,70,1560124800000000000
22202550,16909313,0,26,40.73998,-73.97795,1,200,1,1,0.05,1,0,1514764800000000000
22203227,132706680,1,47,40.67539,-73.90207,0,120,2,55,2.89,1,86,1561507200000000000
22203719,156983314,0,16,40.73607,-74.00373,0,150,3,12,0.65,1,0,1561939200000000000
22203734,90285941,2,14,40.76337,-73.92801,0,70,4,1,0.05,1,0,1515110400000000000
22203739,15969987,0,51,40.71724,-74.00446,0,135,7,0,0.0,1,0,1301270400000000000
22204016,139264026,1,21,40.65596,-73.9535,1,38,10,1,0.08,1,0,1531440000000000000
22204167,94981926,2,64,40.72997,-73.86523,0,135,1,27,1.46,1,365,1561593600000000000
22204187,18011536,0,31,40.71799,-73.9964,0,125,2,0,0.0,1,0,1301270400000000000
22204668,4445275,1,3,40.69948,-73.92372,1,50,3,2,0.11,1,0,1515456000000000000
22204856,1819657,1,19,40.68381,-73.96786,1,55,2,0,0.0,1,0,1301270400000000000
22205113,162258673,0,15,40.85394,-73.92972,1,50,1,14,0.8,1,63,1545091200000000000
22205179,921299,0,15,40.8584,-73.93009,0,110,2,3,1.55,1,12,1559001600000000000
22205277,162261784,0,5,40.7687,-73.99184,2,70,4,1,0.05,1,0,1514764800000000000
22205280,14142169,1,1,40.69165,-73.93483,0,140,7,31,1.67,1,67,1561680000000000000
22205284,5853457,1,59,40.64212,-73.9973,0,149,2,27,1.47,4,308,1560643200000000000
22205619,2178877,1,0,40.71881,-73.96397,1,100,5,3,0.16,1,0,1534896000000000000
22205622,162263721,0,2,40.82892,-73.95082,1,70,3,0,0.0,1,0,1301270400000000000
22205765,16798487,0,29,40.73506,-73.99743,0,400,7,0,0.0,1,0,1301270400000000000
22205780,67753773,1,1,40.68754,-73.94183,1,40,5,6,0.32,1,0,1542844800000000000
22206164,3452920,0,13,40.71765,-73.98452,0,220,1,3,0.16,1,0,1525996800000000000
22206207,158540605,2,94,40.69916,-73.8892,1,25,1,95,6.18,6,258,1562284800000000000
22206345,32345243,1,3,40.69596,-73.92712,1,39,4,1,0.05,1,0,1514851200000000000
22206601,144857346,0,73,40.72485,-73.99461,0,350,3,1,0.05,3,0,1514678400000000000
22206970,118407577,0,6,40.72588,-73.98243,0,90,4,4,0.22,1,5,1557100800000000000
22207196,97510172,1,3,40.68545,-73.91237,1,30,2,4,0.21,1,0,1514851200000000000
22207357,162116640,1,78,40.58363,-73.96405,1,3000,1,0,0.0,1,90,1301270400000000000
22207770,155989291,2,83,40.74725,-73.85486,0,359,3,10,0.66,1,281,1560038400000000000
22207975,162278789,1,18,40.65224,-73.95724,1,65,2,23,3.15,1,0,1557705600000000000
22207978,803468,1,0,40.70929,-73.9477,0,109,3,6,0.31,1,0,1534636800000000000
22208060,3791823,1,0,40.70902,-73.96059,1,70,4,1,0.16,1,0,1546214400000000000
22208315,55324782,0,4,40.78309,-73.97831,1,75,1,1,0.05,1,0,1514764800000000000
22208373,61391963,0,25,40.74751,-73.97593,0,125,30,0,0.0,91,153,1301270400000000000
22209216,79373189,2,20,40.75901,-73.93404,1,40,1,32,1.75,2,123,1561248000000000000
22209583,162291393,1,1,40.6834,-73.94209,1,98,1,26,1.4,1,73,1543104000000000000
22209681,162293435,0,7,40.77585,-73.95337,0,110,2,2,0.11,1,0,1525046400000000000
22210721,29035593,0,6,40.72339,-73.98911,0,115,3,0,0.0,1,0,1301270400000000000
22212969,20855321,1,0,40.70643,-73.93976,0,145,3,0,0.0,1,0,1301270400000000000
22213107,3182367,1,1,40.68406,-73.93338,0,89,3,0,0.0,1,0,1301270400000000000
22213389,4667705,1,3,40.69787,-73.92703,1,85,1,59,3.18,1,333,1562284800000000000
22213508,6707833,0,6,40.72711,-73.97727,0,300,5,1,0.06,1,0,1521331200000000000
22213572,13795760,1,0,40.7142,-73.96099,1,85,1,0,0.0,2,0,1301270400000000000
22213600,4031946,1,3,40.69697,-73.93207,0,100,2,4,0.64,1,9,1561852800000000000
22213903,93039729,0,13,40.7193,-73.98405,0,225,1,0,0.0,2,0,1301270400000000000
22214268,93039729,0,13,40.71833,-73.98562,1,95,1,0,0.0,2,0,1301270400000000000
22214383,130528939,0,9,40.74238,-73.98439,0,91,2,1,0.05,1,0,1514851200000000000
22214395,162276183,2,64,40.71663,-73.85823,0,59,1,110,5.92,1,147,1561334400000000000
22214408,292137,1,3,40.69754,-73.9348,1,74,21,2,0.12,1,0,1538265600000000000
22214478,104222590,0,2,40.83044,-73.94839,1,33,3,3,0.16,1,0,1514764800000000000
22214583,161644370,0,2,40.82245,-73.95404,1,42,14,2,0.11,1,0,1523577600000000000
22214594,81503286,0,4,40.79641,-73.97088,0,75,3,5,0.28,1,0,1518912000000000000
22214859,13773574,0,9,40.76512,-73.98201,0,225,30,0,0.0,12,344,1301270400000000000
22214974,160495098,1,23,40.63338,-73.94753,1,39,2,7,0.5,5,0,1544054400000000000
22215122,13773574,0,9,40.76575,-73.98168,0,225,30,0,0.0,12,343,1301270400000000000
22215258,13773574,0,9,40.7652,-73.98174,0,225,30,1,0.09,12,343,1534636800000000000
22216259,159187644,1,163,40.61807,-73.90162,1,100,5,0,0.0,1,89,1301270400000000000
22217757,3616251,1,1,40.68376,-73.95109,0,66,3,41,3.3,1,219,1561420800000000000
22218658,162352916,1,1,40.69318,-73.95418,1,50,1,24,1.3,1,354,1556150400000000000
22219529,101970559,1,3,40.69476,-73.90545,2,32,30,3,0.17,6,365,1535673600000000000
22221072,101970559,1,3,40.69295,-73.90851,1,50,30,4,0.21,6,325,1529712000000000000
22222996,77824133,0,2,40.81634,-73.95735,1,35,7,0,0.0,1,0,1301270400000000000
22224072,13097902,0,6,40.72652,-73.98966,0,250,2,29,1.58,1,38,1561852800000000000
22224790,1695734,1,3,40.70108,-73.91409,0,95,3,4,0.21,1,0,1539043200000000000
22224945,62068432,0,2,40.81462,-73.95047,0,80,6,2,0.1,1,31,1553990400000000000
22225158,13773574,0,9,40.76563,-73.98242,0,225,30,0,0.0,12,340,1301270400000000000
22225555,9416996,1,0,40.71672,-73.95819,0,220,2,95,5.02,1,67,1562371200000000000
22226150,4670203,0,5,40.76285,-73.98728,1,105,1,2,0.11,1,89,1514419200000000000
22226156,14103679,0,25,40.74623,-73.97404,1,199,2,75,4.04,1,80,1560384000000000000
22226334,4143813,1,3,40.70162,-73.91297,1,53,5,1,0.05,1,0,1514851200000000000
22226558,162411010,2,86,40.68562,-73.83498,0,125,7,3,0.33,1,69,1560556800000000000
22227015,4332666,0,4,40.79492,-73.96816,0,400,3,10,0.56,1,64,1539820800000000000
22227610,132934081,1,59,40.64495,-73.99615,1,70,7,2,0.11,1,0,1546732800000000000
22228935,80561485,2,14,40.77418,-73.93545,1,50,1,62,3.36,2,7,1560816000000000000
22229244,16569491,0,40,40.72184,-73.99452,1,20,14,9,0.48,1,0,1529971200000000000
22229473,162432541,1,0,40.71053,-73.96261,0,300,2,14,2.27,2,279,1560643200000000000
22229755,1036697,1,3,40.69436,-73.92261,0,89,3,21,1.14,1,30,1559520000000000000
22229793,6111084,1,0,40.7063,-73.94439,1,59,2,42,2.23,2,14,1562457600000000000
22230294,1391186,0,71,40.73962,-73.98492,0,221,5,7,0.38,1,1,1553817600000000000
22230375,160867897,1,30,40.64351,-74.01848,1,100,2,1,0.06,1,365,1521244800000000000
22230454,20134899,0,2,40.82816,-73.94957,1,69,2,47,3.78,2,0,1557964800000000000
22230702,129165729,2,14,40.76234,-73.91991,0,150,1,75,4.38,1,317,1561852800000000000
22231328,4642506,1,1,40.69216,-73.96011,1,275,2,17,0.92,1,72,1561420800000000000
22231453,128793815,1,0,40.71917,-73.96079,1,55,2,68,3.67,4,279,1562112000000000000
22231557,128793815,1,0,40.72092,-73.96122,1,65,2,31,1.68,4,282,1561939200000000000
22231558,7002074,0,6,40.72625,-73.97822,0,250,2,2,0.1,1,0,1514592000000000000
22231784,13773574,0,9,40.76639,-73.98163,0,225,30,0,0.0,12,343,1301270400000000000
22231811,17430718,0,2,40.81537,-73.94067,0,135,3,21,1.13,2,75,1560124800000000000
22232269,145993199,1,18,40.63436,-73.96126,0,90,2,13,0.7,1,5,1554595200000000000
22232328,57470846,0,4,40.78472,-73.97575,0,175,3,0,0.0,1,0,1301270400000000000
22232425,162459728,0,2,40.80639,-73.94834,0,82,2,0,0.0,1,0,1301270400000000000
22232444,33610939,0,35,40.80486,-73.9656,1,200,2,0,0.0,1,0,1301270400000000000
22232463,7286095,0,12,40.7443,-73.99732,0,135,1,0,0.0,1,0,1301270400000000000
22232470,17787106,0,13,40.71757,-73.98394,1,75,1,2,0.11,1,0,1514851200000000000
22233024,23261539,0,40,40.72344,-73.99592,0,225,7,1,0.08,1,0,1530144000000000000
22233039,12821514,0,2,40.80961,-73.94588,1,34,2,4,0.21,1,0,1561507200000000000
22235441,72838963,2,46,40.68411,-73.79688,2,19,1,26,1.4,2,138,1560124800000000000
22237320,159811367,1,1,40.69676,-73.93959,2,35,30,4,0.22,10,327,1534377600000000000
22237930,30548145,1,3,40.69385,-73.9096,1,40,14,0,0.0,1,0,1301270400000000000
22238046,162457374,3,112,40.83314,-73.91708,1,38,2,0,0.0,1,0,1301270400000000000
22241250,4148879,0,71,40.74212,-73.99042,0,249,4,3,0.16,1,0,1558483200000000000
22241573,162427870,0,12,40.74729,-73.98957,1,115,1,162,8.68,3,312,1561248000000000000
22241666,31629237,1,0,40.71783,-73.96141,0,150,3,0,0.0,1,0,1301270400000000000
22241696,162427870,0,9,40.74535,-73.99023,1,105,1,140,7.39,3,321,1561248000000000000
22242334,41423658,1,21,40.65896,-73.96104,0,69,2,37,2.0,1,3,1560211200000000000
22243957,5026324,0,2,40.83029,-73.94962,1,79,2,1,0.05,1,0,1514851200000000000
22244184,45858744,1,0,40.70755,-73.95314,1,100,2,3,0.3,1,0,1539475200000000000
22244254,7306239,1,1,40.68885,-73.94349,1,80,1,4,0.21,1,0,1526428800000000000
22244917,3186412,2,14,40.75936,-73.91266,1,85,11,0,0.0,1,0,1301270400000000000
22245314,29001464,1,22,40.67245,-73.97341,0,92,60,1,0.11,1,0,1539734400000000000
22245492,106899231,1,24,40.69387,-73.97316,0,100,4,53,3.05,2,88,1562025600000000000
22245972,162554140,1,21,40.66208,-73.9443,2,22,14,0,0.0,1,0,1301270400000000000
22246294,162556385,0,33,40.72224,-73.99991,0,720,3,0,0.0,1,0,1301270400000000000
22246770,3266249,1,0,40.71032,-73.95687,1,65,2,0,0.0,1,0,1301270400000000000
22246864,161349813,2,67,40.69003,-73.8678,1,35,3,14,0.83,2,0,1547424000000000000
22247316,43600815,1,0,40.70481,-73.93766,1,50,4,0,0.0,2,0,1301270400000000000
22247787,43816141,1,0,40.7087,-73.94519,1,70,3,3,0.16,1,0,1532304000000000000
22247895,23817448,2,28,40.7029,-73.91174,1,38,2,0,0.0,1,0,1301270400000000000
22247923,68112758,0,6,40.72188,-73.97957,0,237,4,7,0.45,1,0,1540425600000000000
22249013,17672907,1,3,40.69178,-73.91243,1,30,3,7,0.38,1,0,1520812800000000000
22249186,75224562,0,15,40.84855,-73.93704,0,250,2,1,0.05,1,0,1513814400000000000
22249256,14815035,1,0,40.71938,-73.95476,0,170,3,0,0.0,1,0,1301270400000000000
22249641,22902111,0,7,40.77774,-73.95711,0,400,5,0,0.0,1,0,1301270400000000000
22249905,33470925,0,5,40.75827,-73.99544,0,210,4,2,0.11,1,0,1514678400000000000
22250050,85216513,2,32,40.73679,-73.92561,1,50,2,2,0.11,1,179,1526256000000000000
22250239,158191277,1,8,40.6763,-73.94107,1,75,6,3,0.16,3,0,1535673600000000000
22250271,57034140,1,1,40.69338,-73.93125,1,65,4,3,0.16,1,0,1521849600000000000
22250309,62048197,1,1,40.68373,-73.93056,0,85,2,2,0.14,1,0,1525478400000000000
22250584,53693534,1,8,40.6756,-73.91465,0,100,5,0,0.0,1,0,1301270400000000000
22251000,4683415,0,16,40.73612,-74.00828,0,290,3,5,0.63,1,0,1546300800000000000
22251120,70068899,0,10,40.80039,-73.9361,0,165,3,1,0.05,1,0,1514764800000000000
22251486,17110907,0,33,40.72594,-74.00136,1,180,4,1,0.06,1,0,1522195200000000000
22251732,162598902,1,1,40.6861,-73.95161,1,40,4,2,0.11,1,0,1514764800000000000
22251884,16897284,0,51,40.71813,-74.00538,0,325,1,35,1.84,1,141,1561420800000000000
22251910,83091890,1,0,40.71815,-73.94189,0,190,2,46,2.97,1,239,1561939200000000000
